Bankleitzahl,BIC
72069155,
72069155,
72069155,
72069155,
72069155,
72069155,
72069179,GENODEF1BWI
72069179,
72069181,GENODEF1OFF
72069181,
72069181,
72069181,
72069193,GENODEF1RLI
72069193,
72069193,
72069209,GENODEF1RGB
72069209,
72069220,GENODEF1SMU
72069220,
72069220,
72069220,
72069220,
72069220,
72069235,GENODEF1THS
72069235,
72069235,
72069235,
72069263,GENODEF1WTS
72069263,
72069263,
72069263,
72069274,GENODEF1ZUS
72069274,
72069274,
72069274,
72069274,
72069274,
72069274,
72069274,
72069274,
72069274,
72069274,
72069274,
72069308,GENODEF1WDN
72069308,
72069308,
72069308,
72069308,
72069308,
72069308,
72069308,
72069329,GENODEF1NOE
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069329,
72069736,GENODEF1BLT
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069736,
72069789,GENODEF1PFA
72069789,
72070001,DEUTDEMM720
72070001,DEUTDEMM727
72070001,DEUTDEMM725
72070001,DEUTDEMM723
72070001,DEUTDEMM726
72070001,DEUTDEMM724
72070001,
72070024,DEUTDEDB720
72070024,DEUTDEDB723
72070024,DEUTDEDB724
72070024,
72070024,DEUTDEDB725
72070024,DEUTDEDB726
72070024,DEUTDEDB727
72080001,DRESDEFF720
72080001,
72090000,GENODEF1AUB
72090000,
72090000,
72090000,
72090000,
72090000,
72090000,
72090000,
72090000,
72090000,
72090000,
72090000,
72090500,GENODEF1S03
72090900,GENODEF1P14
72091800,
72091800,GENODEF1GZ1
72091800,
72091800,
72091800,
72091800,
72091800,
72091800,
72091800,
72100000,MARKDEF1721
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120078,HYVEDEMM426
72120079,
72120207,HYVEDEM1093
72122181,HYVEDEMM665
72140052,COBADEFF721
72150000,BYLADEM1ING
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72150000,
72151340,BYLADEM1EIS
72151340,
72151340,
72151340,
72151340,
72151340,
72151340,
72151340,
72151340,
72151340,
72151340,
72151650,BYLADEM1PAF
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151650,
72151880,BYLADEM1SSH
72151880,
72151880,
72151880,
72151880,
72151880,
72151880,
72151880,
72152070,BYLADEM1NEB
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72152070,
72160818,GENODEF1INP
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72160818,
72169013,
72169013,GENODEF1ARH
72169080,GENODEF1GSB
72169080,
72169080,
72169080,
72169111,
72169111,GENODEF1HHW
72169218,GENODEF1SBN
72169218,
72169218,
72169218,
72169218,
72169246,GENODEF1WFN
72169246,
72169246,
72169246,
72169246,
72169380,GENODEF1BLN
72169380,
72169380,
72169733,GENODEF1LBE
72169745,GENODEF1WDF
72169745,
72169745,
72169753,
72169753,GENODEF1OUS
72169756,GENODEF1ND2
72169756,
72169756,
72169756,
72169756,
72169756,
72169756,
72169764,GENODEF1WRI
72169764,
72169764,
72169764,
72169764,
72169764,
72169764,
72169812,GENODEF1GAH
72169812,
72169812,
72169812,
72169812,
72169812,
72169812,
72169812,
72169831,GENODEF1RBL
72169831,
72169831,
72169831,
72169831,
72170007,DEUTDEMM721
72170007,DEUTDEMM729
72170007,DEUTDEMM722
72170007,DEUTDEMM728
72170024,DEUTDEDB721
72170024,DEUTDEDB722
72170024,DEUTDEDB728
72170024,DEUTDEDB729
72180002,DRESDEFF721
72191300,GENODEF1EIH
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191300,
72191600,GENODEF1PFI
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191600,
72191800,GENODEF1SHV
72191800,
72220074,HYVEDEMM255
72223182,HYVEDEMM263
72250000,BYLADEM1NLG
72250000,
72250000,
72250000,
72250000,
72250000,
72250000,
72250000,
72250000,
72250160,BYLADEM1DON
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72250160,
72251520,BYLADEM1DLG
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72251520,
72261754,GENODEF1RLH
72261754,
72261754,
72261754,
72261754,
72261754,
72261754,
72262401,
72262401,
72262401,
72262401,
72262401,
72262401,
72262401,
72262401,GENODEF1DLG
72262901,GENODEF1WTG
72290100,GENODEF1DON
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
72290100,
73050000,BYLADEM1NUL
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73050000,
73061191,GENODEF1NU1
73061191,
73061191,
73061191,
73061191,
73090000,
73090000,GENODEF1NUV
73090000,
73090000,
73100000,MARKDEF1731
73120075,HYVEDEMM436
73120075,HYVEDEMM436
73120075,HYVEDEMM436
73120075,HYVEDEMM436
73120075,HYVEDEMM436
73120075,HYVEDEMM436
73140046,COBADEFF731
73150000,BYLADEM1MLM
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73150000,
73160000,GENODEF1MIR
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73160000,
73180011,DRESDEFF731
73190000,GENODEF1MM1
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73190000,
73191500,ULMVDE66002
73300000,MARKDEF1733
73311600,HYPVDE71XXX
73311600,
73320073,HYVEDEMM428
73320073,HYVEDEMM428
73320442,HYVEDEM1097
73321177,HYVEDEMM567
73322380,HYVEDEMM570
73322380,HYVEDEMM570
73322380,HYVEDEMM570
73322380,HYVEDEMM570
73331700,GABLDE71XXX
73331700,
73331700,
73331700,
73340046,COBADEFF733
73350000,BYLADEM1ALG
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73350000,
73351635,BYLADEM1ALR
73351840,
73361592,
73361592,
73361592,
73362421,RBRTDE71XXX
73362500,RZTIDE71XXX
73369264,GENODEF1DTA
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369264,
73369821,GENODEF1LBB
73369821,
73369821,
73369821,
73369823,GENODEF1WWA
73369823,
73369823,
73369823,
73369823,
73369823,
73369823,
73369823,
73369823,
73369823,
73369823,
73369824,
73369824,GENODEF1HKE
73369826,GENODEF1LIA
73369826,
73369826,
73369826,
73369826,
73369826,
73369826,
73369851,GENODEF1AIT
73369851,
73369851,
73369854,GENODEF1FCH
73369854,
73369854,
73369854,
73369859,GENODEF1BIN
73369859,
73369871,GENODEF1EGB
73369871,
73369871,
73369871,
73369878,
73369878,GENODEF1FPN
73369881,GENODEF1HWG
73369881,
73369881,
73369888,
73369888,
73369888,
73369888,
73369888,GENODEF1PIR
73369902,GENODEF1KM1
73369902,
73369902,
73369902,
73369902,
73369902,
73369902,
73369915,
73369915,GENODEF1GMG
73369918,GENODEF1OKI
73369918,
73369918,
73369918,
73369918,
73369918,
73369918,
73369918,
73369918,
73369918,
73369920,
73369920,GENODEF1SFO
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369920,
73369933,GENODEF1RHP
73369933,
73369933,
73369933,
73369933,
73369933,
73369933,
73369933,
73369936,GENODEF1SER
73369954,GENODEF1WGO
73369954,
73369954,
73370008,DEUTDEMM733
73370008,DEUTDEMM734
73370008,DEUTDEMM735
73370008,DEUTDEMM736
73370008,DEUTDEMM737
73370008,
73370024,DEUTDEDB733
73370024,DEUTDEDB737
73370024,DEUTDEDB736
73370024,DEUTDEDB734
73370024,DEUTDEDB735
73370024,
73380004,DRESDEFF733
73390000,GENODEF1KEV
73390000,
73390000,
73390000,
73390000,
73390000,
73391600,VOVBDE71XXX
73392000,GENODEF1IMV
73392000,
73392000,
73392400,VBOEDE71XXX
73420071,HYVEDEMM427
73420071,HYVEDEMM427
73420071,HYVEDEMM427
73420071,HYVEDEMM427
73420546,HYVEDEM1104
73421478,HYVEDEMM666
73421478,HYVEDEMM666
73440048,COBADEFF971
73450000,BYLADEM1KFB
73450000,
73450000,
73450000,
73450000,
73450000,
73450000,
73450000,
73450000,
73450000,
73451450,BYLADEM1SOG
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73451450,
73460046,GENODEF1KFB
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73460046,
73480013,DRESDEFF734
73491300,GENODEF1OAL
73491300,
74000000,MARKDEF1740
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020074,HYVEDEMM445
74020100,RZOODE77XXX
74020150,RZOODE77050
74020414,HYVEDEM1100
74040082,COBADEFF740
74050000,BYLADEM1PAS
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74050000,
74051230,BYLADEM1FRG
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74051230,
74061101,GENODEF1RGS
74061101,
74061101,
74061101,
74061101,
74061101,
74061101,
74061101,
74061564,GENODEF1NUI
74061564,
74061564,
74061564,
74061670,
74061670,
74061670,GENODEF1ORT
74061813,GENODEF1PFK
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74061813,
74062490,GENODEF1VIR
74062490,
74062490,
74062490,
74062490,
74062490,
74062490,
74062490,
74062786,GENODEF1TIE
74062786,
74062786,
74062786,
74062786,
74062786,
74062786,
74062786,
74062786,
74062786,
74062786,
74064593,GENODEF1WSD
74064593,
74064593,
74065782,GENODEF1SZT
74065782,
74065782,
74065782,
74065782,
74066749,GENODEF1HZN
74066749,
74066749,
74066749,
74066749,
74067000,GENODEF1POC
74067000,
74067000,
74067000,
74067000,
74067000,
74067000,
74067000,
74067000,
74069744,GENODEF1GRT
74069744,
74069752,GENODEF1HHU
74069752,
74069758,GENODEF1TKI
74069758,
74069758,
74069758,
74069758,
74069763,GENODEF1MTH
74069768,GENODEF1NHD
74069768,
74069768,
74069768,
74090000,GENODEF1PA1
74090000,
74090000,
74090000,
74090000,
74090000,
74090000,
74090000,
74090000,
74090000,
74092400,GENODEF1VIV
74092400,
74092400,
74092400,
74092400,
74092400,
74092400,
74092400,
74100000,MARKDEF1741
74120071,HYVEDEMM415
74120514,HYVEDEM1101
74131000,TEKRDE71XXX
74140048,COBADEFF977
74150000,BYLADEM1DEG
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74150000,
74151450,BYLADEM1REG
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74151450,
74160025,GENODEF1DEG
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74160025,
74161608,GENODEF1HBW
74161608,
74161608,
74161608,
74161608,
74161608,
74161608,
74164149,GENODEF1RGE
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74164149,
74165013,GENODEF1AUS
74165013,
74165013,
74165013,
74165013,
74165013,
74165013,
74165013,
74180009,DRESDEFF741
74190000,GENODEF1DGV
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74190000,
74191000,GENODEF1LND
74191000,
74191000,
74191000,
74191000,
74191000,
74191000,
74191000,
74191000,
74191000,
74191000,
74220075,HYVEDEMM452
74221170,HYVEDEMM675
74221170,HYVEDEMM675
74240062,COBADEFF742
74250000,BYLADEM1SRG
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74250000,
74251020,BYLADEM1CHM
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74251020,
74260110,GENODEF1SR2
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74260110,
74261024,GENODEF1CHA
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74261024,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,
74290000,GENODEF1SR1
74290000,
74290000,
74290000,
74290100,CBSRDE71XXX
74300000,MARKDEF1743
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320073,HYVEDEMM433
74320307,HYVEDEM1090
74340077,COBADEFF743
74350000,BYLADEM1LAH
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74350000,
74351310,BYLADEM1DGF
74351430,BYLADEM1EGF
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351430,
74351740,BYLADEM1MSB
74351740,
74351740,
74351740,
74351740,
74351740,
74351740,
74351740,
74361211,GENODEF1ARF
74361211,
74361211,
74361211,
74361211,
74361211,
74362663,GENODEF1ERG
74362663,
74362663,
74362663,
74362663,
74362663,
74362663,
74364689,GENODEF1PFF
74364689,
74364689,
74364689,
74364689,
74364689,
74364689,
74366666,GENODEF1GSH
74366666,
74366666,
74366666,
74369068,GENODEF1LWE
74369068,
74369068,
74369088,GENODEF1GPF
74369088,
74369088,
74369088,
74369088,
74369130,
74369130,GENODEF1PST
74369130,
74369130,
74369130,
74369146,GENODEF1RZK
74369146,
74369146,
74369146,
74369146,
74369146,
74369146,
74369146,
74369656,GENODEF1ENA
74369656,
74369656,
74369656,
74369656,
74369662,GENODEF1EBV
74369662,
74369662,
74369662,
74369662,
74369704,GENODEF1MKO
74369704,
74369704,
74369704,
74369704,
74369709,GENODEF1WIG
74369709,
74380007,DRESDEFF743
74390000,GENODEF1LH1
74390000,
74390000,
74390000,
74390000,
74390000,
74391300,GENODEF1DGF
74391300,
74391300,
74391300,
74391300,
74391300,
74391400,GENODEF1EGR
74391400,
74391400,
74391400,
74391400,
74391400,
74391400,
74391400,
74391400,
74391400,
74391400,
74392300,GENODEF1VBV
74392300,
74392300,
74392300,
74392300,
74392300,
74392300,
74392300,
75000000,MARKDEF1750
75010111,ESSEDE5F750
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020073,HYVEDEMM447
75020314,HYVEDEM1099
75021174,HYVEDEMM804
75040062,COBADEFF750
75050000,BYLADEM1RBG
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75050000,
75051040,BYLADEM1SAD
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051040,
75051565,BYLADEM1KEH
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75051565,
75060150,GENODEF1R02
75060150,
75060150,
75060150,
75060150,
75060150,
75060150,
75061168,GENODEF1SWN
75061168,
75061168,
75061168,
75061168,
75061168,
75061168,
75061168,
75061168,
75061168,
75061851,
75061851,GENODEF1REF
75061851,
75061851,
75062026,GENODEF1DST
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75062026,
75069014,GENODEF1ABS
75069014,
75069014,
75069014,
75069014,
75069014,
75069014,
75069014,
75069014,
75069015,GENODEF1NGG
75069015,
75069015,
75069015,
75069015,
75069015,
75069015,
75069020,GENODEF1BUK
75069020,
75069038,GENODEF1FKS
75069038,
75069038,
75069038,
75069038,
75069038,
75069038,
75069043,GENODEF1FUW
75069043,
75069043,
75069043,
75069043,
75069050,GENODEF1GRW
75069050,
75069050,
75069055,GENODEF1HGA
75069055,
75069055,
75069061,GENODEF1HEM
75069061,
75069061,
75069061,
75069061,
75069061,
75069061,
75069061,
75069062,
75069062,
75069062,GENODEF1HTD
75069062,
75069076,
75069076,GENODEF1KLM
75069078,GENODEF1SZV
75069078,
75069078,
75069081,GENODEF1KTZ
75069081,
75069081,
75069081,
75069081,
75069081,
75069081,
75069094,GENODEF1PAR
75069094,
75069094,
75069094,
75069094,
75069094,
75069110,
75069110,GENODEF1NKN
75069110,
75069110,
75069110,
75069110,
75069110,
75069171,GENODEF1SWD
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75069171,
75070013,DEUTDEMM750
75070013,DEUTDEMM751
75070013,DEUTDEMM741
75070013,DEUTDEMM752
75070024,DEUTDEDB750
75070024,DEUTDEDB741
75070024,DEUTDEDB752
75070024,DEUTDEDB751
75080003,DRESDEFF750
75090000,GENODEF1R01
75090000,
75090000,
75090300,GENODEF1M05
75090300,
75090300,
75090300,
75090300,
75090300,
75090300,
75090300,
75090300,
75090300,
75090300,
75090500,GENODEF1S05
75090500,
75090500,
75090500,
75090500,
75090629,DAAEDED1029
75090900,GENODEF1P18
75091400,GENODEF1BLF
75091400,
75091400,
75091400,
75091400,
75220070,HYVEDEMM405
75220070,HYVEDEMM405
75240000,COBADEFF765
75240000,
75250000,BYLADEM1ABG
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75250000,
75261700,GENODEF1SZH
75261700,
75261700,
75261700,
75261700,
75290000,GENODEF1AMV
75290000,
75290000,
75290000,
75290000,
75290000,
75290000,
75290000,
75290000,
75290000,
75300000,MARKDEF1753
75320075,HYVEDEMM454
75320075,HYVEDEMM454
75320075,HYVEDEMM454
75340090,COBADEFF753
75340090,
75350000,BYLADEM1WEN
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75350000,
75351960,BYLADEM1ESB
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75351960,
75360011,GENODEF1WEO
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75360011,
75362039,GENODEF1FLS
75362039,
75362039,
75363189,GENODEF1NEW
75363189,
75363189,
75363189,
75363189,
75363189,
75363189,
75363189,
75363189,
75363189,
75363189,
75390000,GENODEF1WEV
75390000,
75390000,
75390000,
75390000,
75390000,
75390000,
75390000,
75390000,
75390000,
75390000,
76000000,MARKDEF1760
76010085,PBNKDEFFXXX
76010111,ESSEDE5F760
76020070,HYVEDEMM460
76020070,HYVEDEMM460
76020070,HYVEDEMM460
76020070,HYVEDEMM460
76020070,HYVEDEMM460
76020070,HYVEDEMM460
76020070,HYVEDEMM460
76020099,HYVEDEMMCAR
76020214,HYVEDEM1078
76020600,HSTBDEH1NUE
76026000,NORSDE71XXX
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76026000,
76030080,CSDBDE71XXX
76030600,ISBKDEFXNUR
76030800,BIWBDE33760
76032000,TEAMDE71XXX
76032001,TEAMDE71TAT
76035000,UMWEDE7NXXX
76040060,COBADEFF100
76040061,COBADEFF760
76040061,COBADEFF764
76040061,COBADEFF772
76040061,
76040061,
76040061,
76040061,
76040061,
76040061,
76040062,COBADEFF101
76050000,BYLADE77XXX
76050101,SSKNDE77XXX
76052080,BYLADEM1NMA
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76052080,
76060000,GENODEFF760
76060561,
76060561,
76060561,
76060561,GENODEF1N05
76060618,GENODEF1N02
76060618,
76060618,
76060618,
76060618,
76060618,
76061025,GENODEF1LAU
76061025,
76061025,
76061025,
76061025,
76061025,
76061025,
76061025,
76061025,
76061482,
76061482,GENODEF1HSB
76061482,
76061482,
76061482,
76061482,
76061482,
76061482,
76061482,
76061482,
76061482,
76061482,
76061482,
76069369,GENODEF1AUO
76069369,
76069369,
76069369,
76069369,
76069369,
76069369,
76069369,
76069372,GENODEF1WDS
76069372,
76069372,
76069372,
76069372,
76069372,
76069372,
76069372,
76069378,GENODEF1BEH
76069378,
76069404,GENODEF1DSB
76069404,
76069404,
76069404,
76069404,
76069409,GENODEF1DIH
76069409,
76069410,GENODEF1DIM
76069410,
76069410,
76069440,GENODEF1FEC
76069440,
76069440,
76069440,
76069440,
76069440,
76069440,
76069441,GENODEF1FEW
76069441,
76069441,
76069441,
76069441,
76069441,
76069441,
76069441,
76069441,
76069448,GENODEF1FRD
76069449,GENODEF1FYS
76069449,
76069449,
76069449,
76069462,GENODEF1GDG
76069462,
76069468,GENODEF1GU1
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069468,
76069483,
76069483,GENODEF1HZA
76069486,GENODEF1HSC
76069486,
76069486,
76069486,
76069512,GENODEF1N08
76069512,
76069549,GENODEF1AUT
76069552,GENODEF1NHF
76069553,GENODEF1NM1
76069553,
76069553,
76069553,
76069553,
76069553,
76069553,
76069553,
76069559,
76069559,
76069559,GENODEF1NEA
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069559,
76069564,GENODEF1BTO
76069564,
76069564,
76069576,GENODEF1BPL
76069576,
76069576,
76069598,GENODEF1RSS
76069598,
76069598,
76069598,
76069601,GENODEF1RT2
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069601,
76069602,GENODEF1HSE
76069602,
76069602,
76069602,
76069602,
76069602,
76069611,GENODEF1SDM
76069611,
76069611,
76069611,
76069611,
76069611,
76069635,
76069635,
76069635,
76069635,GENODEF1URS
76069663,GENODEF1WBA
76069663,
76069663,
76069663,
76069663,
76069663,
76069663,
76069663,
76069669,GENODEF1ZIR
76069669,
76069669,
76069669,
76070012,DEUTDEMM760
76070012,DEUTDEMM773
76070012,DEUTDEMM762
76070012,DEUTDEMM763
76070012,DEUTDEMM783
76070012,DEUTDEMM764
76070012,
76070012,DEUTDEMM769
76070012,DEUTDEMM774
76070012,DEUTDEMM768
76070012,DEUTDEMM761
76070012,DEUTDEMM765
76070012,DEUTDEMM766
76070012,DEUTDEMM767
76070012,DEUTDEMM772
